user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,stock,high,10,high,T5476,2018,6,0.5872301753384789
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,bond,low,20,low,T5477,2018,8,0.9299948823116573
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,bond,medium,10,medium,T5478,2019,8,0.5280320499130773
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,etf,low,10,low,T5479,2019,2,0.0
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,etf,high,10,high,T5480,2017,5,0.6120349231229576
ID703,44,female,foreign,low,new,no,12800,132560,1,high,single,1,6638996,bond,high,5,high,T5481,2018,8,0.5109676810776139
ID704,39,male,local,low,new,no,10593,144161,0,low,married,1,3198582,stock,high,5,high,T5482,2016,11,0.6990203798251522
ID704,39,male,local,low,new,no,10593,144161,0,low,married,1,3198582,etf,low,5,low,T5483,2019,2,0.6522064940116793
ID704,39,male,local,low,new,no,10593,144161,0,low,married,1,3198582,bond,low,1,low,T5484,2016,8,0.6894451148221274
ID706,37,male,local,low,new,yes,9171,105852,4,low,married,0,1462480,etf,high,10,high,T5485,2017,9,0.5284443315895053
ID706,37,male,local,low,new,yes,9171,105852,4,low,married,0,1462480,etf,high,30,high,T5486,2016,9,0.6496756564080381
ID706,37,male,local,low,new,yes,9171,105852,4,low,married,0,1462480,etf,high,10,high,T5487,2016,4,0.5743054804615582
ID706,37,male,local,low,new,yes,9171,105852,4,low,married,0,1462480,stock,low,20,low,T5488,2018,9,0.852572753889933
ID707,37,male,local,high,new,no,9442,100162,3,low,married,0,1186624,stock,high,1,high,T5489,2016,2,0.6304212466858614
ID707,37,male,local,high,new,no,9442,100162,3,low,married,0,1186624,etf,low,1,low,T5490,2018,5,1.0
ID707,37,male,local,high,new,no,9442,100162,3,low,married,0,1186624,stock,medium,1,medium,T5491,2017,4,0.02032241145246899
ID707,37,male,local,high,new,no,9442,100162,3,low,married,0,1186624,etf,medium,20,medium,T5492,2018,9,0.29062621895075574
ID708,46,female,local,low,sporadic,no,13001,124001,0,high,single,0,4991425,etf,high,30,high,T5493,2018,9,0.0
ID709,58,male,local,medium,sporadic,no,16922,162314,0,high,married,0,2883262,stock,high,1,high,T5494,2018,7,0.6909798890972237
ID710,38,female,local,medium,sporadic,yes,9446,102244,0,low,married,1,1919742,bond,low,1,low,T5495,2015,8,0.6416671648042157
ID710,38,female,local,medium,sporadic,yes,9446,102244,0,low,married,1,1919742,stock,low,30,low,T5496,2019,2,0.2536956957973158
ID710,38,female,local,medium,sporadic,yes,9446,102244,0,low,married,1,1919742,etf,high,1,high,T5497,2017,6,0.11615367162457985
ID710,38,female,local,medium,sporadic,yes,9446,102244,0,low,married,1,1919742,etf,high,1,high,T5498,2016,8,0.6292791961755916
ID711,33,male,foreign,low,sporadic,no,7951,78117,4,low,divorced,7,1390560,stock,high,1,high,T5499,2019,4,0.05836594486910279
ID711,33,male,foreign,low,sporadic,no,7951,78117,4,low,divorced,7,1390560,etf,high,1,high,T5500,2017,2,0.9752327008061338
ID711,33,male,foreign,low,sporadic,no,7951,78117,4,low,divorced,7,1390560,stock,high,5,high,T5501,2015,1,0.6946699146136319
ID712,36,female,local,low,new,yes,9506,76011,3,low,married,0,1608795,etf,high,30,high,T5502,2019,5,0.04582677354927389
ID712,36,female,local,low,new,yes,9506,76011,3,low,married,0,1608795,etf,high,5,high,T5503,2017,8,0.5000511832904767
ID714,44,male,foreign,low,sporadic,no,12379,166047,2,high,married,0,3600765,bond,high,30,high,T5507,2017,8,0.643556546243654
ID714,44,male,foreign,low,sporadic,no,12379,166047,2,high,married,0,3600765,etf,high,10,high,T5508,2019,8,0.7250031251988459
ID714,44,male,foreign,low,sporadic,no,12379,166047,2,high,married,0,3600765,etf,high,1,high,T5509,2018,8,0.7020252873829009
ID715,42,female,local,medium,sporadic,no,10530,126580,1,high,married,0,3855579,etf,low,5,low,T5510,2016,8,0.5737914975491735
ID715,42,female,local,medium,sporadic,no,10530,126580,1,high,married,0,3855579,stock,low,30,low,T5511,2015,3,0.2813090880460503
ID715,42,female,local,medium,sporadic,no,10530,126580,1,high,married,0,3855579,stock,medium,5,medium,T5512,2018,1,0.732488403515268
ID716,32,male,local,low,new,yes,6683,32182,5,low,divorced,0,254562,bond,high,30,high,T5513,2015,9,0.6517621522902406
ID717,27,female,foreign,low,sporadic,no,4324,46260,0,low,single,1,55014,etf,high,10,high,T5514,2019,6,0.6060015769661193
ID718,53,female,local,low,new,no,15371,106152,4,high,single,0,4029120,etf,medium,1,medium,T5515,2016,8,0.0
ID718,53,female,local,low,new,no,15371,106152,4,high,single,0,4029120,bond,high,1,high,T5516,2019,10,0.24601555099849498
ID718,53,female,local,low,new,no,15371,106152,4,high,single,0,4029120,etf,low,5,low,T5517,2019,1,0.5439428843678766
ID718,53,female,local,low,new,no,15371,106152,4,high,single,0,4029120,etf,high,10,high,T5518,2019,5,0.8667828727283338
ID719,36,male,local,low,new,no,9613,86146,4,low,divorced,0,1887945,etf,medium,20,medium,T5519,2019,9,0.6715390482472715
ID719,36,male,local,low,new,no,9613,86146,4,low,divorced,0,1887945,etf,high,1,high,T5520,2016,3,0.6979228959373931
ID719,36,male,local,low,new,no,9613,86146,4,low,divorced,0,1887945,etf,medium,1,medium,T5521,2016,9,0.6510204210776657
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,bond,low,30,low,T5522,2017,5,0.0
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,etf,high,10,high,T5523,2019,4,0.0
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,stock,high,5,high,T5524,2017,2,0.5463672735393703
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,bond,medium,1,medium,T5525,2018,8,0.5894187287098352
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,bond,low,1,low,T5526,2018,10,0.2849595459051695
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,etf,medium,10,medium,T5527,2015,1,0.09882574287578222
ID720,48,female,local,medium,new,no,14445,183355,2,high,married,2,5881977,etf,low,20,low,T5528,2015,3,0.848447754814806
ID721,53,female,foreign,high,new,yes,15101,78078,2,high,married,0,8447232,bond,low,10,low,T5529,2018,3,0.6825523068915063
ID721,53,female,foreign,high,new,yes,15101,78078,2,high,married,0,8447232,etf,low,1,low,T5530,2017,11,0.5334548124247932
ID722,36,female,foreign,low,new,no,8477,96877,0,low,married,0,298590,etf,high,30,high,T5531,2017,8,0.5157720078628698
ID723,41,female,local,low,new,no,11429,107430,4,high,married,3,3257140,etf,high,5,high,T5532,2015,7,0.0
ID723,41,female,local,low,new,no,11429,107430,4,high,married,3,3257140,stock,low,1,low,T5533,2017,3,0.1422365866362173
ID723,41,female,local,low,new,no,11429,107430,4,high,married,3,3257140,bond,high,1,high,T5534,2018,9,0.19004533356625597
ID723,41,female,local,low,new,no,11429,107430,4,high,married,3,3257140,stock,low,20,low,T5535,2017,6,0.2795693405988738
ID723,41,female,local,low,new,no,11429,107430,4,high,married,3,3257140,bond,low,1,low,T5536,2018,8,0.20568451239697888
ID725,50,male,foreign,low,sporadic,no,14307,180839,3,high,married,2,1199266,etf,low,10,low,T5541,2019,10,0.607813349709389
ID725,50,male,foreign,low,sporadic,no,14307,180839,3,high,married,2,1199266,etf,high,5,high,T5542,2015,7,0.6317544733487336
ID726,25,male,local,low,new,no,4236,37180,0,low,married,5,152960,stock,high,1,high,T5543,2019,8,0.5029422262337339
ID727,47,male,local,low,long-term,yes,13991,81309,2,high,single,0,6419400,bond,medium,1,medium,T5544,2017,2,0.23296022303342895
ID727,47,male,local,low,long-term,yes,13991,81309,2,high,single,0,6419400,bond,low,1,low,T5545,2017,8,0.7082951263346189
ID728,37,male,local,low,new,yes,8829,97777,1,low,married,0,1879472,bond,low,5,low,T5546,2018,2,0.524969566961928
ID728,37,male,local,low,new,yes,8829,97777,1,low,married,0,1879472,bond,high,10,high,T5547,2018,2,0.571071838317647
ID728,37,male,local,low,new,yes,8829,97777,1,low,married,0,1879472,bond,low,10,low,T5548,2019,9,0.8450851786499878
ID729,35,female,local,low,sporadic,no,8982,141266,1,low,married,3,199094,bond,medium,10,medium,T5549,2016,10,0.6880725500669793
ID729,35,female,local,low,sporadic,no,8982,141266,1,low,married,3,199094,stock,high,10,high,T5550,2019,9,0.1587126833002433
ID730,34,male,local,medium,new,no,7809,70170,0,low,married,0,1785862,etf,medium,10,medium,T5551,2018,3,0.008659722285119797
ID731,50,male,local,medium,sporadic,no,15303,162851,1,high,married,0,4541139,etf,high,30,high,T5552,2018,4,0.6812258199262873
ID731,50,male,local,medium,sporadic,no,15303,162851,1,high,married,0,4541139,etf,medium,10,medium,T5553,2017,10,0.2475749635374611
ID731,50,male,local,medium,sporadic,no,15303,162851,1,high,married,0,4541139,etf,high,10,high,T5554,2016,8,0.6686785435814745
ID731,50,male,local,medium,sporadic,no,15303,162851,1,high,married,0,4541139,bond,high,10,high,T5555,2015,5,0.7504033282155097
ID732,45,male,local,medium,sporadic,no,12177,104884,1,high,married,1,1515552,etf,high,5,high,T5556,2018,7,0.6912258550520233
ID732,45,male,local,medium,sporadic,no,12177,104884,1,high,married,1,1515552,bond,low,1,low,T5557,2015,1,0.7347790202729441
ID732,45,male,local,medium,sporadic,no,12177,104884,1,high,married,1,1515552,etf,high,10,high,T5558,2019,10,0.8997566232481611
ID732,45,male,local,medium,sporadic,no,12177,104884,1,high,married,1,1515552,etf,high,5,high,T5559,2019,2,0.14724267209438546
ID733,29,female,local,low,sporadic,yes,6420,64336,1,low,single,0,742688,stock,low,10,low,T5560,2019,10,0.7349208367597162
ID733,29,female,local,low,sporadic,yes,6420,64336,1,low,single,0,742688,stock,medium,20,medium,T5561,2018,11,0.5374144579016258
ID733,29,female,local,low,sporadic,yes,6420,64336,1,low,single,0,742688,bond,low,20,low,T5562,2016,8,0.1748317305291604
ID734,32,male,foreign,high,new,no,7457,103529,0,low,single,1,513590,etf,medium,5,medium,T5563,2016,6,0.5847922027549768
ID734,32,male,foreign,high,new,no,7457,103529,0,low,single,1,513590,etf,high,10,high,T5564,2018,10,0.6852571798592366
ID734,32,male,foreign,high,new,no,7457,103529,0,low,single,1,513590,etf,low,1,low,T5565,2018,3,0.5155128345121855
ID736,23,male,local,high,new,no,3451,32315,2,low,single,0,104108,etf,high,10,high,T5566,2019,8,0.0
ID736,23,male,local,high,new,no,3451,32315,2,low,single,0,104108,stock,low,30,low,T5567,2018,1,0.17603615428375013
ID737,43,female,local,low,sporadic,no,12550,63734,1,high,married,0,3866412,stock,low,1,low,T5568,2018,3,0.5108235297225489
ID737,43,female,local,low,sporadic,no,12550,63734,1,high,married,0,3866412,etf,high,20,high,T5569,2018,7,0.8691056862756964
ID738,48,male,local,low,new,no,13499,170999,0,high,married,0,199854,bond,high,20,high,T5570,2018,7,0.007410030783008059
ID740,33,female,local,low,new,no,7051,33195,4,low,married,0,1134816,etf,low,5,low,T5571,2019,9,0.05011680028007015
ID740,33,female,local,low,new,no,7051,33195,4,low,married,0,1134816,bond,high,10,high,T5572,2016,10,0.9385395848191141
ID741,21,male,local,low,new,no,1949,18399,0,low,married,0,0,etf,low,20,low,T5573,2019,12,0.6251453055586726
ID741,21,male,local,low,new,no,1949,18399,0,low,married,0,0,etf,high,1,high,T5574,2018,10,0.0
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,stock,low,30,low,T5575,2018,11,0.0
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,etf,high,10,high,T5576,2015,11,0.5571380983715388
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,bond,medium,5,medium,T5577,2017,7,0.5219603191916264
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,etf,low,10,low,T5578,2017,3,0.9069455950557594
ID743,30,female,local,low,new,no,6509,35811,0,low,single,3,694206,bond,low,20,low,T5579,2016,5,0.5271160828763513
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,etf,high,10,high,T5580,2017,2,0.0
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,high,5,high,T5581,2015,5,0.898682311547295
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,etf,medium,5,medium,T5582,2017,8,0.6572574809686765
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,low,10,low,T5583,2019,1,0.6623055636616352
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,low,5,low,T5584,2018,10,0.6622676611991143
ID745,51,male,local,low,new,no,15100,104133,2,high,married,0,8584530,etf,high,1,high,T5585,2019,5,0.6989782063866313
ID745,51,male,local,low,new,no,15100,104133,2,high,married,0,8584530,etf,low,20,low,T5586,2018,8,0.6638807953976843
ID746,39,male,local,high,sporadic,no,9818,59708,0,low,married,6,299970,stock,low,10,low,T5587,2017,5,0.6015447760782204
ID747,45,male,local,low,new,no,12351,178337,1,high,single,1,2334720,stock,high,5,high,T5588,2019,12,0.9367530036647254
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,etf,high,10,high,T5589,2018,2,0.5055528195063013
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,bond,low,5,low,T5590,2015,1,0.7024599286478167
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,bond,high,5,high,T5591,2017,9,0.29042630711306816
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,etf,low,5,low,T5592,2016,6,0.6436220673933216
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,bond,low,5,low,T5593,2016,10,0.08015650989482898
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,etf,low,20,low,T5594,2019,9,0.7580015788102676
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,bond,high,20,high,T5595,2018,8,0.8895191121430441
ID750,34,female,foreign,low,long-term,no,7117,52037,3,low,single,1,1096680,stock,medium,20,medium,T5596,2016,11,0.6515962249671915
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,etf,high,20,high,T5597,2018,5,0.6711737177259706
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,stock,low,5,low,T5598,2016,2,0.518547130164756
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,etf,high,5,high,T5599,2017,8,0.7216281134269387
ID753,41,male,foreign,low,sporadic,no,10969,126820,0,high,married,0,461320,etf,high,10,high,T5600,2015,9,0.5756059630050852
ID753,41,male,foreign,low,sporadic,no,10969,126820,0,high,married,0,461320,etf,high,30,high,T5601,2018,2,0.5231727069812288
ID755,32,female,foreign,medium,long-term,no,7769,94839,0,low,single,0,395670,stock,low,1,low,T5602,2018,1,0.08184199356592425
ID755,32,female,foreign,medium,long-term,no,7769,94839,0,low,single,0,395670,stock,high,5,high,T5603,2019,9,0.5758240456393717
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,medium,20,medium,T5604,2016,11,0.8164036963635729
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,5,high,T5605,2017,5,0.12087645017541204
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,20,high,T5606,2017,2,0.6810347086887797
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,5,high,T5607,2017,7,0.5011897406309787
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,medium,1,medium,T5608,2016,8,0.7376409791433374
ID757,57,male,local,low,sporadic,no,17070,150055,3,high,married,0,5605740,etf,low,30,low,T5609,2016,11,0.042949959873029964
ID758,49,male,local,low,sporadic,no,13303,131894,2,high,single,0,2288048,etf,low,1,low,T5610,2019,6,0.8029410132460933
ID758,49,male,local,low,sporadic,no,13303,131894,2,high,single,0,2288048,stock,low,1,low,T5611,2018,3,0.7307082943375656
ID759,31,male,local,low,new,no,7081,51009,0,low,married,3,811740,bond,high,30,high,T5612,2017,1,1.0
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,low,1,low,T5613,2015,10,0.887442838958807
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,stock,high,30,high,T5614,2018,8,0.6632083812946792
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,high,10,high,T5615,2015,9,0.5416588361590855
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,high,5,high,T5616,2018,9,1.0
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,medium,5,medium,T5617,2018,8,0.9887566434372514
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,bond,low,5,low,T5618,2016,3,0.765883812360997
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,low,1,low,T5619,2019,10,0.7513786086541768
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,stock,medium,10,medium,T5620,2019,8,0.18920418300026193
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,high,1,high,T5621,2018,6,0.29744383220376724
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,bond,low,10,low,T5622,2016,8,0.9883416250607924
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,low,30,low,T5623,2017,2,0.10812914961686948
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,20,high,T5624,2019,4,0.7579026378675143
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,10,high,T5625,2017,8,0.6073023597705711
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,bond,low,10,low,T5626,2017,5,0.6561386238908876
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,10,high,T5627,2015,11,0.8666601520935195
ID763,33,female,local,low,new,no,8073,103256,0,low,single,0,1096488,etf,low,1,low,T5628,2018,2,0.8363165573296211
ID763,33,female,local,low,new,no,8073,103256,0,low,single,0,1096488,bond,low,20,low,T5629,2017,5,0.7721566430049439
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,high,10,high,T5630,2018,9,0.025420854122296666
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,low,30,low,T5631,2018,2,0.6995605268024736
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,stock,low,10,low,T5632,2018,6,0.6962853677782805
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,high,10,high,T5633,2016,10,0.2153511211108618
ID766,48,female,local,high,sporadic,no,13592,120620,0,high,married,0,3863025,etf,high,5,high,T5634,2016,2,0.6739953484725205
ID766,48,female,local,high,sporadic,no,13592,120620,0,high,married,0,3863025,stock,high,1,high,T5635,2019,2,0.5823202527664125
ID767,33,female,local,medium,long-term,yes,6896,55294,0,low,married,1,726696,stock,low,1,low,T5636,2016,8,0.7322744079335296
ID767,33,female,local,medium,long-term,yes,6896,55294,0,low,married,1,726696,stock,medium,10,medium,T5637,2018,2,0.2610314845049822
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,low,5,low,T5638,2017,5,0.7157692032343917
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,low,10,low,T5639,2016,6,0.06059166123646875
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,high,10,high,T5640,2019,2,0.8901008922895326
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,low,1,low,T5641,2018,8,0.633807011072117
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,high,10,high,T5642,2019,8,0.6801665381328909
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,high,20,high,T5643,2016,11,0.7810350544106925
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,medium,10,medium,T5644,2018,7,0.2750516808607871
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,stock,medium,20,medium,T5645,2019,9,0.5203065686413754
ID769,47,female,local,low,new,no,13219,142262,0,high,married,0,397150,etf,low,10,low,T5646,2018,1,0.7585641877112499
ID770,42,female,local,low,sporadic,no,11324,118915,1,high,single,3,2657235,etf,high,10,high,T5647,2017,2,0.7459969362930758
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,bond,medium,30,medium,T5648,2019,8,0.5160274448779404
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,etf,high,20,high,T5649,2017,2,0.1694938587892421
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,etf,high,1,high,T5650,2017,4,0.20096711016121288
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,stock,low,10,low,T5651,2018,2,0.5078297562802332
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,bond,low,1,low,T5652,2019,5,0.07327467885432704
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,stock,low,30,low,T5653,2019,9,0.6820458948906489
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,bond,high,5,high,T5654,2017,7,0.2991624029420009
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,bond,low,1,low,T5655,2017,8,0.561685430219063
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,etf,low,10,low,T5656,2016,8,0.6036279177902358
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,stock,low,1,low,T5657,2018,1,0.17853661173692742
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,etf,low,10,low,T5658,2018,8,0.5400430650479034
ID774,21,female,local,medium,new,yes,2554,27080,1,low,married,3,0,bond,high,5,high,T5659,2017,4,0.5722395677425561
ID774,21,female,local,medium,new,yes,2554,27080,1,low,married,3,0,etf,low,10,low,T5660,2019,7,0.16834819773991
ID775,42,female,local,low,new,yes,10680,108827,3,high,single,0,2373987,etf,high,10,high,T5661,2019,3,0.0
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,etf,low,10,low,T5662,2018,1,0.6923937230234181
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,bond,high,10,high,T5663,2017,6,0.5480461089452824
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,stock,high,5,high,T5664,2016,11,0.5286362971306628
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,bond,high,20,high,T5665,2018,3,0.5509467223017299
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,high,30,high,T5666,2019,6,1.0
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,low,1,low,T5667,2016,2,0.26007747417691085
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,low,10,low,T5668,2017,3,0.6061903544443176
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,high,10,high,T5669,2017,3,0.8843462182307283
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,low,10,low,T5670,2017,2,0.7236932330431812
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,medium,10,medium,T5671,2017,12,0.5706059114203039
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,medium,10,medium,T5672,2019,3,0.8075567586773216
ID779,44,female,foreign,medium,new,no,11010,149550,2,high,single,0,4877587,etf,high,1,high,T5673,2018,1,0.06843697181907438
ID779,44,female,foreign,medium,new,no,11010,149550,2,high,single,0,4877587,etf,low,30,low,T5674,2018,3,0.6277030639322233
ID780,54,female,local,low,new,no,16506,238093,0,high,married,0,1310199,etf,high,10,high,T5675,2017,11,0.6400478018483154
ID780,54,female,local,low,new,no,16506,238093,0,high,married,0,1310199,bond,medium,5,medium,T5676,2018,9,0.8466177993143388
ID781,42,male,local,low,new,no,11310,104456,0,high,married,0,2033640,stock,high,20,high,T5677,2019,8,0.538739000577777
ID782,36,male,local,low,new,no,9367,102694,1,low,single,3,975735,bond,high,10,high,T5678,2016,12,0.5594884439734215
ID782,36,male,local,low,new,no,9367,102694,1,low,single,3,975735,etf,low,10,low,T5679,2019,3,0.5680517783522376
ID783,26,male,foreign,high,sporadic,no,5529,63360,1,low,single,4,368150,etf,high,20,high,T5680,2018,2,0.0
ID785,39,male,local,low,new,yes,10362,235072,2,low,divorced,0,819054,etf,high,5,high,T5681,2017,8,0.6568818750721466
ID785,39,male,local,low,new,yes,10362,235072,2,low,divorced,0,819054,bond,low,1,low,T5682,2018,7,0.5309815092878948
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,low,10,low,T5683,2017,8,0.7718400901568591
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,low,30,low,T5684,2016,8,0.23135560171391711
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,high,10,high,T5685,2016,9,0.7002825700904906
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,high,5,high,T5686,2017,2,0.6581025978845143
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,medium,30,medium,T5687,2017,10,0.623587212372427
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,5,high,T5688,2018,7,0.6231703344769918
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,stock,low,5,low,T5689,2018,8,0.7123677865319247
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,20,high,T5690,2015,8,0.7085208425818692
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,10,high,T5691,2017,2,0.6994944941926238
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,low,1,low,T5692,2017,10,0.626689527697798
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,high,5,high,T5693,2019,4,0.26834325925237873
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,etf,medium,10,medium,T5694,2016,11,0.2935882410600194
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,etf,low,10,low,T5695,2018,3,0.2565537941123987
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,medium,10,medium,T5696,2017,7,0.7481749865622792
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,low,20,low,T5697,2015,8,0.8081271742289664
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,stock,low,10,low,T5698,2018,9,0.6302590454379606
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,low,5,low,T5699,2018,2,0.6930789540953688
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,high,10,high,T5700,2015,7,0.8583346758799608
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,low,20,low,T5701,2016,8,0.03784549744043786
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,low,5,low,T5702,2017,7,0.7042092619090405
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,high,5,high,T5703,2018,6,0.6680163145295683
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,stock,low,10,low,T5704,2017,8,0.7914406251917966
